Date	Qsim	Qobs	Precipitation	Temperature	AET	PET	Snow	Snowcover	SM	Recharge	SUZ	SLZ	Q0	Q1	Q2	Qsim_rain	Qsim_snow
19850721	1.875001136	0.71	5.5	12.7	1.53	3.19	0	0	76.7	2.6	11.4	80	0	1.675	0.2	1.459	0.416
19850722	2.416464247	1.48	18.6	9.4	1.33	2.61	0	0	84.7	9.2	17.7	80.1	0	2.216	0.201	1.934	0.482
19850723	2.676104588	1.77	1.2	9.6	1.39	2.63	0	0	83.9	0.6	15.6	80.3	0	2.475	0.201	2.171	0.505
19850724	2.353925636	1.72	0.2	11.3	1.52	2.89	0	0	82.5	0.1	13.4	80.5	0	2.152	0.201	1.908	0.446
19850725	2.14974605	1.67	3.2	12.5	1.59	3.06	0	0	82.4	1.6	12.7	80.6	0	1.948	0.202	1.745	0.404
19850726	1.954708038	1.47	0.2	14.2	1.71	3.31	0	0	80.8	0.1	10.9	80.8	0	1.752	0.202	1.589	0.366
19850727	1.693972139	1.29	0.2	14.3	1.67	3.3	0	0	79.3	0.1	9.2	80.9	0	1.491	0.203	1.374	0.32
19850728	1.459794134	1.12	0	13.6	1.57	3.17	0	0	77.7	0	7.7	81.1	0	1.257	0.203	1.18	0.28
19850729	1.250009292	0.93	0	14.1	1.56	3.22	0	0	76.1	0	6.4	81.2	0	1.047	0.203	1.007	0.243
19850730	1.067546508	0.82	0	12.5	1.4	2.95	0	0	74.7	0	5.3	81.4	0	0.864	0.204	0.856	0.212
19850731	1.680287748	1.27	22.2	15.7	1.71	3.41	0	0	84.3	10.9	13.8	81.6	0	1.476	0.204	1.414	0.266
19850801	2.293548699	1.93	5.5	14.6	1.72	3.21	0	0	85.2	2.9	14.2	81.7	0	2.089	0.205	1.972	0.322
19850802	2.169620404	2.08	0.6	15.4	1.76	3.31	0	0	83.7	0.3	12.3	81.9	0	1.965	0.205	1.868	0.301
19850803	1.951308332	1.86	1.8	13.8	1.6	3.04	0	0	83	0.9	11.2	82	0	1.746	0.205	1.679	0.273
19850804	1.757948784	1.7	0.7	12	1.43	2.75	0	0	81.9	0.4	9.7	82.2	0	1.552	0.206	1.511	0.247
19850805	1.550095426	1.49	0.5	13.5	1.51	2.94	0	0	80.7	0.3	8.4	82.3	0	1.344	0.206	1.329	0.221
19850806	1.524324078	1.6	5.1	12.4	1.41	2.76	0	0	81.8	2.5	9.2	82.5	0	1.318	0.207	1.312	0.213
19850807	1.961775346	1.87	13.7	14	1.57	2.96	0	0	86.8	7.1	13.9	82.6	0	1.755	0.207	1.722	0.24
19850808	2.118412113	1.85	0.2	14.4	1.62	2.99	0	0	85.3	0.1	11.9	82.8	0	1.911	0.207	1.873	0.245
19850809	1.945902464	1.71	3.1	16.7	1.76	3.27	0	0	85	1.6	11.4	82.9	0	1.738	0.208	1.72	0.226
19850810	1.770764478	1.81	0	13.5	1.49	2.81	0	0	83.5	0	9.6	83.1	0	1.563	0.208	1.564	0.207
19850811	2.382138575	3.54	22.4	16.1	1.73	3.13	0	0	92	12.2	18.7	83.2	0	2.174	0.208	2.148	0.234
19850812	2.809402864	4.93	0.8	14.2	1.64	2.84	0	0	90.7	0.5	16.3	83.4	0	2.601	0.209	2.558	0.251
19850813	2.530648145	4.15	2	14.4	1.62	2.84	0	0	90	1.1	14.9	83.5	0	2.321	0.209	2.301	0.229
19850814	2.247842225	3.2	0	13	1.48	2.63	0	0	88.5	0	12.6	83.7	0	2.038	0.21	2.04	0.208
19850815	1.952384846	2.48	0.4	14.1	1.52	2.74	0	0	87.1	0.2	10.9	83.8	0	1.742	0.21	1.766	0.186
19850816	1.724219867	2.1	0.8	17.1	1.68	3.09	0	0	85.8	0.4	9.5	84	0	1.514	0.21	1.555	0.169
19850817	1.507350591	1.8	0	14.7	1.48	2.76	0	0	84.4	0	8	84.1	0	1.297	0.211	1.354	0.153
19850818	1.292360578	1.53	0	14.2	1.4	2.66	0	0	83	0	6.6	84.3	0	1.081	0.211	1.155	0.138
19850819	1.105366853	1.27	0	14.5	1.38	2.67	0	0	81.6	0	5.4	84.4	0	0.894	0.211	0.981	0.124
19850820	0.942729779	1.09	0	12.7	1.24	2.43	0	0	80.3	0	4.4	84.6	0	0.731	0.212	0.83	0.113
19850821	1.14999859	1.24	9.8	14.9	1.37	2.65	0	0	83.8	4.9	7.8	84.7	0	0.938	0.212	1.03	0.12
19850822	2.024864291	1.69	19.6	12.9	1.32	2.39	0	0	91.5	10.6	15.7	84.9	0	1.812	0.213	1.871	0.154
19850823	2.606663405	2.78	5.8	12.9	1.37	2.36	0	0	92.6	3.3	16.3	85	0	2.394	0.213	2.433	0.173
19850824	2.929067885	3.12	11.7	10.6	1.24	2.08	0	0	96.2	6.8	19.8	85.2	0	2.716	0.213	2.749	0.18
19850825	3.044934866	2.68	2.6	13.2	1.41	2.33	0	0	95.9	1.5	18.2	85.3	0	2.831	0.214	2.866	0.179
19850826	2.821884936	2.28	2.4	12.4	1.33	2.22	0	0	95.5	1.4	16.8	85.5	0	2.608	0.214	2.654	0.168
19850827	2.768753246	2.13	5.9	10.7	1.22	2.01	0	0	96.7	3.5	17.4	85.6	0	2.554	0.214	2.607	0.162
19850828	3.060851851	2.42	10.5	10.2	1.19	1.93	0	0	99.6	6.4	20.3	85.8	0.012	2.834	0.215	2.895	0.166
19850829	3.550147221	2.63	8.3	12.9	1.37	2.17	0	0	101.4	5.2	21.5	85.9	0.175	3.16	0.215	3.375	0.175
19850830	3.340557549	2.33	0	9.8	1.17	1.84	0	0	100.2	0	18.4	86	0.138	2.987	0.215	3.176	0.165
19850831	2.776928247	1.87	0.6	8.6	1.07	1.7	0	0	99.4	0.4	16.1	86.2	0	2.561	0.216	2.632	0.145
19850901	2.528510489	1.71	2.5	10.1	1.13	1.81	0	0	99.2	1.5	15	86.3	0	2.312	0.216	2.393	0.136
19850902	2.72432146	1.9	10.3	11.7	1.21	1.92	0	0	101.9	6.4	18.3	86.5	0	2.508	0.217	2.588	0.136
19850903	2.731521031	1.9	0	5.3	0.85	1.34	0	0	101	0	15.6	86.6	0	2.515	0.217	2.598	0.133
19850904	2.870505721	4.73	11.4	10	1.1	1.7	0	0	104.1	7.3	19.6	86.8	0	2.653	0.217	2.738	0.132
19850905	4.620679412	7.11	19.7	7.7	1	1.49	0	0	109.7	13.1	26.6	86.9	0.788	3.615	0.218	4.458	0.162
19850906	4.916827493	4.88	0	4	0.8	1.17	0	0	108.9	0	22.4	87	0.927	3.772	0.218	4.753	0.164
19850907	3.609781543	4.01	1.1	7.6	0.97	1.42	0	0	108.3	0.8	19.8	87.2	0.223	3.168	0.218	3.476	0.134
19850908	4.023078474	4.52	13.1	8.4	1	1.45	0	0	111.5	8.9	23.9	87.3	0.448	3.356	0.219	3.886	0.137
19850909	4.41685226	5.62	4.2	9.6	1.05	1.5	0	0	111.7	2.9	22.4	87.5	0.651	3.547	0.219	4.277	0.14
19850910	4.113255334	5.69	5.8	8.1	0.96	1.36	0	0	112.5	4	22.3	87.6	0.483	3.411	0.219	3.982	0.131
19850911	3.529689512	4.56	0	6.9	0.88	1.25	0	0	111.6	0	19.1	87.8	0.212	3.098	0.22	3.411	0.119
19850912	2.840877716	3.51	0	8.5	0.92	1.32	0	0	110.7	0	16.3	87.9	0	2.621	0.22	2.735	0.106
19850913	2.453728514	2.76	0	5.8	0.77	1.12	0	0	109.9	0	13.8	88	0	2.233	0.22	2.355	0.099
19850914	2.116953296	2.4	0	11.4	0.98	1.43	0	0	109	0	11.7	88.2	0	1.896	0.221	2.024	0.093
19850915	1.972617941	2.1	3.1	10.4	0.91	1.33	0	0	109.1	2.1	11.7	88.3	0	1.751	0.221	1.883	0.089
19850916	1.833177662	1.92	0.2	8.4	0.8	1.17	0	0	108.3	0.1	10	88.4	0	1.612	0.222	1.747	0.086
19850917	1.62477235	1.69	0.8	6.4	0.71	1.04	0	0	107.9	0.6	8.9	88.6	0	1.403	0.222	1.543	0.082
19850918	1.453353764	1.46	0.5	6.5	0.7	1.03	0	0	107.4	0.3	7.7	88.7	0	1.231	0.222	1.375	0.079
19850919	1.306280528	1.3	0.8	3.4	0.57	0.85	0	0	107.1	0.6	6.9	88.9	0	1.084	0.223	1.231	0.076
19850920	1.326992266	1.24	3.7	8.1	0.72	1.07	0	0	107.6	2.5	7.8	89	0	1.104	0.223	1.252	0.075
19850921	1.284296072	1.12	0	4.9	0.6	0.89	0	0	107	0	6.5	89.1	0	1.061	0.223	1.211	0.074
19850922	1.099899784	1.03	0	4.4	0.57	0.85	0	0	106.4	0	5.3	89.3	0	0.876	0.224	1.029	0.071
19850923	0.939518607	0.92	0	5.9	0.6	0.9	0	0	105.8	0	4.3	89.4	0	0.716	0.224	0.871	0.068
19850924	0.80003047	0.83	0	5.4	0.57	0.86	0	0	105.3	0	3.5	89.5	0	0.576	0.224	0.734	0.066
19850925	0.678719166	0.79	0	5.7	0.56	0.85	0	0	104.7	0	2.7	89.7	0	0.454	0.225	0.615	0.064
19850926	0.573221601	0.69	0	4.3	0.51	0.77	0	0	104.2	0	2	89.8	0	0.348	0.225	0.511	0.062
19850927	0.481481879	0.65	0	5.3	0.52	0.8	0	0	103.7	0	1.5	89.9	0	0.256	0.225	0.421	0.06
19850928	0.434549088	0.61	0.7	6.2	0.53	0.81	0	0	103.4	0.5	1.4	90.1	0	0.209	0.226	0.375	0.06
19850929	0.388502296	0.57	0	2.4	0.42	0.64	0	0	103	0	0.9	90.2	0	0.163	0.226	0.33	0.059
19850930	0.320904918	0.56	0	0.6	0.36	0.56	0	0	102.6	0	0.4	90.3	0	0.095	0.226	0.263	0.058
19851001	0.355181247	0.56	2.1	9.4	0.55	0.85	0	0	102.8	1.3	1.2	90.5	0	0.129	0.227	0.298	0.058
19851002	0.486814765	0.62	2.6	9.7	0.54	0.83	0	0	103.3	1.7	2.2	90.6	0	0.26	0.227	0.428	0.059
19851003	0.527908712	0.62	0.5	10.3	0.53	0.82	0	0	102.9	0.3	1.9	90.7	0	0.301	0.227	0.469	0.059
19851004	0.494563304	0.66	0.7	10.2	0.51	0.79	0	0	102.7	0.5	1.7	90.9	0	0.267	0.228	0.436	0.059
19851005	0.529162089	0.69	2	8.6	0.46	0.71	0	0	102.9	1.3	2.3	91	0	0.301	0.228	0.47	0.059
19851006	0.51778006	0.66	0	8.1	0.43	0.66	0	0	102.5	0	1.7	91.1	0	0.29	0.228	0.459	0.059
19851007	0.43367345	0.77	0	5.4	0.36	0.56	0	0	102.1	0	1.1	91.3	0	0.205	0.229	0.376	0.058
19851008	0.979617734	1.16	13.6	6.1	0.36	0.55	0	0	106.6	8.8	8.3	91.4	0	0.751	0.229	0.917	0.063
19851009	1.355500457	1.37	0	3.5	0.31	0.47	0	0	106.3	0	6.9	91.5	0	1.126	0.229	1.289	0.066
19851010	1.162615845	1.38	0	3.1	0.29	0.43	0	0	106	0	5.7	91.7	0	0.933	0.23	1.098	0.064
19851011	1.46743088	1.77	10.1	2.5	0.27	0.39	0	0	109.1	6.7	10.5	91.8	0	1.238	0.23	1.401	0.067
19851012	2.565267733	2.86	18.6	4.2	0.28	0.4	0	0	114.6	12.9	20	91.9	0	2.335	0.23	2.49	0.075
19851013	2.978077462	3.04	0.3	1.3	0.23	0.32	0.3	1	114.3	0	17.1	92.1	0	2.748	0.231	2.9	0.078
19851014	2.724027922	2.68	2.7	5.6	0	0.37	0	0	115.2	2.1	16.4	92.2	0	2.493	0.231	2.648	0.076
19851015	2.479090426	2.38	0	8.3	0.27	0.38	0	0	114.9	0	13.9	92.3	0	2.248	0.231	2.405	0.074
19851016	2.140387604	2	0	7.9	0.25	0.34	0	0	114.7	0	11.8	92.4	0	1.909	0.232	2.07	0.071
19851017	1.845757201	1.73	0	-0.3	0.16	0.23	0	0	114.5	0	10	92.6	0	1.614	0.232	1.778	0.068
19851018	1.589469701	1.47	0	4.6	0.2	0.28	0	0	114.3	0	8.3	92.7	0	1.357	0.232	1.524	0.066
19851019	1.376914758	1.32	0.2	6.4	0.21	0.3	0	0	114.2	0.1	7.1	92.8	0	1.144	0.232	1.313	0.064
19851020	1.190371491	1.26	0	7.1	0.21	0.3	0	0	113.9	0	5.8	92.9	0	0.958	0.233	1.128	0.062
19851021	1.01940637	1.12	0	3.9	0.18	0.25	0	0	113.8	0	4.8	93.1	0	0.786	0.233	0.959	0.06
19851022	0.870707256	0.98	0	2.1	0.16	0.23	0	0	113.6	0	3.8	93.2	0	0.637	0.233	0.812	0.059
19851023	0.741379468	0.88	0	8.5	0.2	0.29	0	0	113.4	0	3	93.3	0	0.508	0.234	0.684	0.058
19851024	0.628904633	0.8	0	4.6	0.17	0.24	0	0	113.2	0	2.3	93.5	0	0.395	0.234	0.572	0.056
19851025	0.531091764	0.76	0	1.7	0.14	0.2	0	0	113.1	0	1.7	93.6	0	0.297	0.234	0.476	0.056
19851026	0.446034707	0.68	0	4.9	0.16	0.22	0	0	112.9	0	1.2	93.7	0	0.211	0.235	0.391	0.055
19851027	0.382320541	0.62	0.2	3.6	0.14	0.2	0	0	112.8	0.1	0.8	93.8	0	0.147	0.235	0.328	0.054
19851028	0.325288582	0.6	0.6	0.6	0.12	0.17	0.6	1	112.7	0	0.4	94	0	0.09	0.235	0.272	0.053
19851029	0.267105752	0.57	0	1.3	0	0.17	0.6	1	112.7	0	0	94.1	0	0.031	0.236	0.214	0.053
19851030	0.398836596	0.57	3.1	4.6	0	0.18	0	0	113.8	2.6	2	94.2	0	0.163	0.236	0.344	0.055
19851031	0.484289272	0.59	0	4.2	0.12	0.17	0	0	113.7	0	1.4	94.3	0	0.248	0.236	0.429	0.056
19851101	0.405555269	0.57	2.1	-6.9	0.06	0.09	1.9	1	113.6	0	0.9	94.4	0	0.169	0.237	0.351	0.055
19851102	0.337096128	0.57	3	-3	0	0.11	4.7	1	113.6	0	0.5	94.6	0	0.1	0.237	0.284	0.053
19851103	0.277576017	0.57	7.6	-1.7	0	0.11	11.6	1	113.6	0	0.1	94.7	0	0.04	0.237	0.225	0.052
19851104	0.243907058	0.57	0.3	-3.5	0	0.09	11.9	1	113.6	0	0	94.6	0	0.007	0.237	0.192	0.052
19851105	0.236662215	0.57	0	0.9	0	0.11	11.9	1	113.6	0	0	94.3	0	0	0.237	0.185	0.052
19851106	0.719610456	0.71	6.4	3	0	0.11	8.2	1	116.6	7.2	5.9	94.4	0	0.483	0.237	0.645	0.074
19851107	1.037387145	1	3.1	-0.1	0	0.09	11.1	1	116.6	0	4.9	94.6	0	0.801	0.237	0.948	0.089
19851108	0.886827527	1.06	0	-2.7	0	0.07	11.1	1	116.6	0	3.9	94.7	0	0.65	0.237	0.805	0.082
19851109	0.755879909	1.08	0	-3.1	0	0.06	11.1	1	116.6	0	3.1	94.8	0	0.518	0.237	0.68	0.076
19851110	1.299442188	1.5	10.8	2.5	0	0.07	9.2	1	120	9.3	10.5	94.9	0	1.062	0.238	1.188	0.111
19851111	1.667105258	1.98	7.6	0.1	0	0.05	16.1	1	120	0	8.8	95.1	0	1.429	0.238	1.532	0.135
19851112	1.434838691	1.89	1	-0.9	0	0.04	17.1	1	120	0	7.3	95.2	0	1.196	0.238	1.313	0.122
19851113	1.232805635	1.62	0	-6.1	0	0.02	17.1	1	120	0	6.1	95.3	0	0.994	0.239	1.123	0.11
19851114	1.057075636	1.38	0	-11.4	0	0.01	17.1	1	120	0	5	95.4	0	0.818	0.239	0.958	0.099
19851115	0.9042292	1.19	0	-10.3	0	0.01	17.1	1	120	0	4	95.5	0	0.665	0.239	0.814	0.09
19851116	0.771291368	1.14	0.6	-6.4	0	0	17.7	1	120	0	3.2	95.7	0	0.532	0.24	0.689	0.082
19851117	0.655673924	1.05	0.4	-7.4	0	0	18.1	1	120	0	2.5	95.8	0	0.416	0.24	0.581	0.075
19851118	0.555125121	0.94	0	-7.7	0	0	18.1	1	120	0	1.8	95.9	0	0.315	0.24	0.486	0.069
19851119	0.467685941	0.84	0	-9.5	0	0	18.1	1	120	0	1.3	96	0	0.227	0.241	0.404	0.064
19851120	0.391652036	0.76	0	-14.8	0	0	18.1	1	120	0	0.8	96.1	0	0.151	0.241	0.332	0.059
19851121	0.325540626	0.68	0	-11.2	0	0	18.1	1	120	0	0.4	96.3	0	0.084	0.241	0.27	0.055
19851122	0.268061691	0.62	0	-13.6	0	0	18.1	1	120	0	0	96.4	0	0.027	0.241	0.216	0.052
19851123	0.2421285	0.57	0	-12.2	0	0	18.1	1	120	0	0	96.1	0	0.001	0.241	0.192	0.05
19851124	0.240642964	0.54	0.2	-3.3	0	0	18.2	1	120	0	0	95.9	0	0	0.241	0.191	0.05
19851125	0.240041356	0.52	0.4	-6.1	0	0	18.6	1	120	0	0	95.7	0	0	0.24	0.19	0.05
19851126	0.239441253	0.52	1.5	-13.4	0	0	20	1	120	0	0	95.4	0	0	0.239	0.19	0.05
19851127	0.23884265	0.48	0	-19.3	0	0	20	1	120	0	0	95.2	0	0	0.239	0.189	0.05
19851128	0.238245543	0.46	0	-24.3	0	0	20	1	120	0	0	95	0	0	0.238	0.189	0.05
19851129	0.237649929	0.41	1.5	-15.3	0	0	21.3	1	120	0	0	94.7	0	0	0.238	0.188	0.049
19851130	0.237055804	0.4	4.4	-9.8	0	0	25.3	1	120	0	0	94.5	0	0	0.237	0.188	0.049
19851201	0.236463165	0.4	0.7	-12.9	0	0	26	1	120	0	0	94.2	0	0	0.236	0.187	0.049
19851202	0.235872007	0.38	1	-10.4	0	0	26.9	1	120	0	0	94	0	0	0.236	0.187	0.049
19851203	0.235282327	0.43	11	-5.5	0	0	37	1	120	0	0	93.8	0	0	0.235	0.186	0.049
19851204	0.234694121	0.43	13.5	-4.1	0	0	49.5	1	120	0	0	93.5	0	0	0.235	0.186	0.049
19851205	0.234107386	0.43	4.8	-9.8	0	0	53.8	1	120	0	0	93.3	0	0	0.234	0.185	0.049
19851206	0.233522117	0.4	2.6	-13.3	0	0	56.2	1	120	0	0	93.1	0	0	0.234	0.185	0.049
19851207	0.232938312	0.4	0	-23.1	0	0	56.2	1	120	0	0	92.8	0	0	0.233	0.185	0.048
19851208	0.232355966	0.38	0.3	-19.4	0	0	56.5	1	120	0	0	92.6	0	0	0.232	0.184	0.048
19851209	0.231775076	0.36	0	-20.8	0	0	56.5	1	120	0	0	92.4	0	0	0.232	0.184	0.048
19851210	0.231195639	0.36	0	-19.2	0	0	56.5	1	120	0	0	92.1	0	0	0.231	0.183	0.048
19851211	0.23061765	0.33	0	-15.1	0	0	56.5	1	120	0	0	91.9	0	0	0.231	0.183	0.048
19851212	0.230041105	0.33	0	-9.2	0	0	56.5	1	120	0	0	91.7	0	0	0.23	0.182	0.048
19851213	0.229466003	0.33	0	-0.5	0	0	56.5	1	120	0	0	91.5	0	0	0.229	0.182	0.048
19851214	0.228892338	0.33	3.7	-1.4	0	0	60	1	120	0	0	91.2	0	0	0.229	0.181	0.048
19851215	0.228320107	0.33	0	-11.9	0	0	60	1	120	0	0	91	0	0	0.228	0.181	0.047
19851216	0.227749307	0.31	0	-22.1	0	0	60	1	120	0	0	90.8	0	0	0.228	0.18	0.047
19851217	0.227179933	0.28	0	-22.1	0	0	60	1	120	0	0	90.5	0	0	0.227	0.18	0.047
19851218	0.226611983	0.26	0	-27.1	0	0	60	1	120	0	0	90.3	0	0	0.227	0.179	0.047
19851219	0.226045453	0.26	1	-17.9	0	0	60.9	1	120	0	0	90.1	0	0	0.226	0.179	0.047
19851220	0.22548034	0.26	0	-20.3	0	0	60.9	1	120	0	0	89.9	0	0	0.225	0.179	0.047
19851221	0.224916639	0.28	2.2	-14.4	0	0	62.9	1	120	0	0	89.6	0	0	0.225	0.178	0.047
19851222	0.224354347	0.29	5	-2	0	0	67.5	1	120	0	0	89.4	0	0	0.224	0.178	0.047
19851223	0.223793461	0.29	0	-7.1	0	0	67.5	1	120	0	0	89.2	0	0	0.224	0.177	0.047
19851224	0.223233978	0.29	0.8	-6	0	0	68.3	1	120	0	0	89	0	0	0.223	0.177	0.046
19851225	0.222675893	0.29	6.7	-9.2	0	0	74.5	1	120	0	0	88.7	0	0	0.223	0.176	0.046
19851226	0.222119203	0.29	4.2	-20.8	0	0	78.3	1	120	0	0	88.5	0	0	0.222	0.176	0.046
19851227	0.221563905	0.29	0.6	-26.1	0	0	78.9	1	120	0	0	88.3	0	0	0.222	0.175	0.046
19851228	0.221009995	0.26	0	-29.2	0	0	78.9	1	120	0	0	88.1	0	0	0.221	0.175	0.046
19851229	0.22045747	0.26	0	-27.5	0	0	78.9	1	120	0	0	87.9	0	0	0.22	0.175	0.046
19851230	0.219906327	0.26	0.1	-22.9	0	0	78.9	1	120	0	0	87.6	0	0	0.22	0.174	0.046
19851231	0.219356561	0.26	1.9	-21.7	0	0	80.7	1	120	0	0	87.4	0	0	0.219	0.174	0.046
19860101	0.21880817	0.24	0	-21.4	0	0	80.7	1	120	0	0	87.2	0	0	0.219	0.173	0.045
19860102	0.218261149	0.24	0	-26.1	0	0	80.7	1	120	0	0	87	0	0	0.218	0.173	0.045
19860103	0.217715496	0.24	1.9	-17	0	0	82.4	1	120	0	0	86.8	0	0	0.218	0.172	0.045
19860104	0.217171207	0.24	0.6	-16.6	0	0	83	1	120	0	0	86.6	0	0	0.217	0.172	0.045
19860105	0.216628279	0.24	0	-18	0	0	83	1	120	0	0	86.3	0	0	0.217	0.172	0.045
19860106	0.216086709	0.24	0	-19.1	0	0	83	1	120	0	0	86.1	0	0	0.216	0.171	0.045
19860107	0.215546492	0.24	0	-20.2	0	0	83	1	120	0	0	85.9	0	0	0.216	0.171	0.045
19860108	0.215007626	0.22	0.3	-20.8	0	0	83.2	1	120	0	0	85.7	0	0	0.215	0.17	0.045
19860109	0.214470107	0.21	0	-27.8	0	0	83.2	1	120	0	0	85.5	0	0	0.214	0.17	0.045
19860110	0.213933931	0.19	0	-24.3	0	0	83.2	1	120	0	0	85.3	0	0	0.214	0.169	0.044
19860111	0.213399097	0.2	0	-17.7	0	0	83.2	1	120	0	0	85	0	0	0.213	0.169	0.044
19860112	0.212865599	0.21	2.1	-2.9	0	0	85.2	1	120	0	0	84.8	0	0	0.213	0.169	0.044
19860113	0.212333435	0.21	4.6	-2.8	0	0	89.4	1	120	0	0	84.6	0	0	0.212	0.168	0.044
19860114	0.211802601	0.19	3.5	-4.6	0	0	92.6	1	120	0	0	84.4	0	0	0.212	0.168	0.044
19860115	0.211273095	0.2	2.8	-12	0	0	95.2	1	120	0	0	84.2	0	0	0.211	0.167	0.044
19860116	0.210744912	0.21	0.1	-23.5	0	0	95.3	1	120	0	0	84	0	0	0.211	0.167	0.044
19860117	0.21021805	0.21	0	-26.7	0	0	95.3	1	120	0	0	83.8	0	0	0.21	0.167	0.044
19860118	0.209692505	0.21	0	-24.2	0	0	95.3	1	120	0	0	83.6	0	0	0.21	0.166	0.044
19860119	0.209168273	0.21	4.7	-22.7	0	0	99.6	1	120	0	0	83.4	0	0	0.209	0.166	0.043
19860120	0.208645353	0.21	4.8	-16.4	0	0	104	1	120	0	0	83.2	0	0	0.209	0.165	0.043
19860121	0.208123739	0.21	3.6	-16.6	0	0	107.3	1	120	0	0	82.9	0	0	0.208	0.165	0.043
19860122	0.20760343	0.21	4.9	-21.7	0	0	111.8	1	120	0	0	82.7	0	0	0.208	0.164	0.043
19860123	0.207084421	0.21	0.6	-12.4	0	0.01	112.4	1	120	0	0	82.5	0	0	0.207	0.164	0.043
19860124	0.20656671	0.2	0	-3.6	0	0.01	112.4	1	120	0	0	82.3	0	0	0.207	0.164	0.043
19860125	0.206050294	0.19	0	-5.3	0	0.01	112.4	1	120	0	0	82.1	0	0	0.206	0.163	0.043
19860126	0.205535168	0.19	2.9	-12.2	0	0.01	115	1	120	0	0	81.9	0	0	0.206	0.163	0.043
19860127	0.20502133	0.19	0.4	-16.3	0	0.01	115.4	1	120	0	0	81.7	0	0	0.205	0.162	0.043
19860128	0.204508777	0.19	4.4	-10.3	0	0.01	119.4	1	120	0	0	81.5	0	0	0.205	0.162	0.043
19860129	0.203997505	0.19	0	-5.8	0	0.02	119.4	1	120	0	0	81.3	0	0	0.204	0.162	0.042
19860130	0.203487511	0.18	2.2	-3.5	0	0.02	121.4	1	120	0	0	81.1	0	0	0.203	0.161	0.042
19860131	0.202978792	0.17	0	-5.5	0	0.02	121.4	1	120	0	0	80.9	0	0	0.203	0.161	0.042
19860201	0.202471345	0.17	1.7	-6.1	0	0.02	123	1	120	0	0	80.7	0	0	0.202	0.16	0.042
19860202	0.201965167	0.16	1.5	-6.2	0	0.02	124.3	1	120	0	0	80.5	0	0	0.202	0.16	0.042
19860203	0.201460254	0.14	0	-11.9	0	0.02	124.3	1	120	0	0	80.3	0	0	0.201	0.16	0.042
19860204	0.200956603	0.14	0	-13.7	0	0.01	124.3	1	120	0	0	80.1	0	0	0.201	0.159	0.042
19860205	0.200454212	0.14	0	-18.1	0	0.01	124.3	1	120	0	0	79.9	0	0	0.2	0.159	0.042
19860206	0.199953076	0.14	0	-20.4	0	0.01	124.3	1	120	0	0	79.7	0	0	0.2	0.158	0.042
19860207	0.199453193	0.14	0	-8.3	0	0.02	124.3	1	120	0	0	79.5	0	0	0.199	0.158	0.041
19860208	0.19895456	0.14	0	-11.1	0	0.02	124.3	1	120	0	0	79.3	0	0	0.199	0.158	0.041
19860209	0.198457174	0.14	0	-4.8	0	0.03	124.3	1	120	0	0	79.1	0	0	0.198	0.157	0.041
19860210	0.197961031	0.14	0	-11.5	0	0.02	124.3	1	120	0	0	78.9	0	0	0.198	0.157	0.041
19860211	0.197466129	0.13	0	-8.4	0	0.03	124.3	1	120	0	0	78.7	0	0	0.197	0.156	0.041
19860212	0.196972463	0.13	0	-8.3	0	0.03	124.3	1	120	0	0	78.5	0	0	0.197	0.156	0.041
19860213	0.196480032	0.13	0	-0.4	0	0.04	124.3	1	120	0	0	78.3	0	0	0.196	0.156	0.041
19860214	0.195988832	0.13	0	-12.2	0	0.02	124.3	1	120	0	0	78.1	0	0	0.196	0.155	0.041
19860215	0.19549886	0.14	0	-20.2	0	0.01	124.3	1	120	0	0	77.9	0	0	0.195	0.155	0.041
19860216	0.195010113	0.14	0	-15.3	0	0.03	124.3	1	120	0	0	77.7	0	0	0.195	0.154	0.041
19860217	0.194522588	0.14	0	-7.3	0	0.05	124.3	1	120	0	0	77.5	0	0	0.195	0.154	0.04
19860218	0.194036281	0.14	0.3	-16	0	0.03	124.6	1	120	0	0	77.3	0	0	0.194	0.154	0.04
19860219	0.19355119	0.14	0	-22.7	0	0.02	124.6	1	120	0	0	77.1	0	0	0.194	0.153	0.04
19860220	0.193067312	0.13	0	-18.3	0	0.03	124.6	1	120	0	0	76.9	0	0	0.193	0.153	0.04
19860221	0.192584644	0.13	0	-17.4	0	0.04	124.6	1	120	0	0	76.8	0	0	0.193	0.153	0.04
19860222	0.192103182	0.13	0	-19.1	0	0.04	124.6	1	120	0	0	76.6	0	0	0.192	0.152	0.04
19860223	0.191622925	0.13	0.4	-13.8	0	0.07	125	1	120	0	0	76.4	0	0	0.192	0.152	0.04
19860224	0.191143867	0.13	1.6	-17.5	0	0.05	126.4	1	120	0	0	76.2	0	0	0.191	0.151	0.04
19860225	0.190666008	0.13	0	-15.3	0	0.07	126.4	1	120	0	0	76	0	0	0.191	0.151	0.04
19860226	0.190189343	0.13	0	-2.9	0	0.15	126.4	1	120	0	0	75.8	0	0	0.19	0.151	0.04
19860227	0.189713869	0.13	0	-6.6	0	0.13	126.4	1	120	0	0	75.6	0	0	0.19	0.15	0.039
19860228	0.189239584	0.13	0	-5.9	0	0.14	126.4	1	120	0	0	75.4	0	0	0.189	0.15	0.039
19860301	0.188766486	0.13	0	-6.3	0	0.15	126.4	1	120	0	0	75.2	0	0	0.189	0.15	0.039
